year,month,source,category,subCategory,amount
2026,Jan,Budget,Utilities & Bills,Misc. Fees,10.00
2026,Jan,Budget,Utilities & Bills,Moving,0.00
2026,Jan,Budget,Utilities & Bills,Postal Charges,5.00
2026,Jan,Budget,Utilities & Bills,Telephone & Mobile,20.00
2026,Jan,Budget,Utilities & Bills,TV & Multimedia,34.00
2026,Jan,Budget,Vacation & Travel,Vacation & Travel,1500.00
2026,Jan,Actuals,Groceries,Groceries,82.45
2026,Jan,Actuals,Groceries,Groceries - Other,15.74
2026,Jan,Actuals,Health,Drugs and pharmaceuticals,16.23
2026,Jan,Actuals,Health,Health Insurance,6589.75
2026,Jan,Actuals,Housing,Rent and mortgage interest,2880.00
2026,Jan,Actuals,Other expenses,Family Maintenance,1858.67
2026,Jan,Actuals,Shopping,"Clothing, shoes & accessories",227.42
2026,Jan,Actuals,Shopping,Gifts,92.93
2026,Jan,Actuals,Shopping,Household Articles,39.58
2026,Jan,Actuals,Utilities & Bills,Banking services & charges,15.01
2026,Jan,Actuals,Utilities & Bills,Broadband,89.90
2026,Jan,Actuals,Utilities & Bills,Telephone & Mobile,38.94
2026,Jan,Actuals,Utilities & Bills,TV & Multimedia,13.88
2026,Jan,Actuals,Vacation & Travel,Accomodation,1340.94
2026,Jan,Actuals,Vacation & Travel,Eat & Drink,1025.23
2026,Jan,Actuals,Vacation & Travel,Flights & Rail,367.24
2026,Jan,Actuals,Vacation & Travel,Local transport,196.43
2026,Feb,Budget,Groceries,Groceries,550.00
2026,Feb,Budget,Health,Drugs and pharmaceuticals,5.00
2026,Feb,Budget,Health,Medical Services,60.00
2026,Feb,Budget,Housing,Rent and mortgage interest,2880.00
2026,Feb,Budget,Other expenses,Other expenses,10.00
2026,Feb,Budget,Recreation,Bars & restaurants,255.00
2026,Feb,Budget,Recreation,Going out,10.00
2026,Feb,Budget,Recreation,Personal Care,60.00
2026,Feb,Budget,Recreation,Races,25.00
2026,Feb,Budget,Shopping,Books & literature,10.00
2026,Feb,Budget,Shopping,"Clothing, shoes & accessories",175.00
2026,Feb,Budget,Shopping,Electronics & Appliances,50.00
2026,Feb,Budget,Shopping,Furniture,50.00
2026,Feb,Budget,Shopping,Gifts,150.00
2026,Feb,Budget,Shopping,Household Articles,25.00
2026,Feb,Budget,Shopping,Sport and recreation equipment,25.00
2026,Feb,Budget,Transportation,Fuel,0.00
2026,Feb,Budget,Transportation,Leasing Costs,0.00
2026,Feb,Budget,Transportation,Parking Charges,7.50
2026,Feb,Budget,Transportation,Public Transport,50.00
2026,Feb,Budget,Transportation,Taxes and Fines,0.00
2026,Feb,Budget,Utilities & Bills,Banking services & charges,15.00
2026,Feb,Budget,Utilities & Bills,Broadband,89.90
2026,Feb,Budget,Utilities & Bills,Energy,75.00
2026,Feb,Budget,Utilities & Bills,Maintenance and repairs,10.00
2026,Feb,Budget,Utilities & Bills,Misc. Fees,10.00
2026,Feb,Budget,Utilities & Bills,Moving,0.00
2026,Feb,Budget,Utilities & Bills,Postal Charges,5.00
2026,Feb,Budget,Utilities & Bills,Telephone & Mobile,20.00
2026,Feb,Budget,Utilities & Bills,TV & Multimedia,34.00
2026,Feb,Budget,Vacation & Travel,Vacation & Travel,1500.00
2026,Feb,Actuals,Groceries,- ,13.67
2026,Feb,Actuals,Groceries,Groceries - Other,42.86
2026,Feb,Actuals,Health,Drugs and pharmaceuticals,20.45
2026,Feb,Actuals,Housing,Rent and mortgage interest,2880.00
2026,Feb,Actuals,Shopping,Books & literature,5.96
2026,Feb,Actuals,Shopping,"Clothing, shoes & accessories",105.30
2026,Feb,Actuals,Shopping,Sport and recreation equipment,36.34
2026,Feb,Actuals,Utilities & Bills,Banking services & charges,15.08
2026,Feb,Actuals,Utilities & Bills,Broadband,89.90
2026,Feb,Actuals,Utilities & Bills,Energy,292.30
2026,Feb,Actuals,Utilities & Bills,Telephone & Mobile,19.90
2026,Feb,Actuals,Utilities & Bills,TV & Multimedia,13.63
2026,Feb,Actuals,Vacation & Travel,Accomodation,1115.18
2026,Feb,Actuals,Vacation & Travel,Admission & Tickets,17.44
2026,Feb,Actuals,Vacation & Travel,Eat & Drink,987.95
2026,Feb,Actuals,Vacation & Travel,Local transport,5.87
2026,Mar,Budget,Groceries,Groceries,550.00
2026,Mar,Budget,Health,Drugs and pharmaceuticals,5.00
2026,Mar,Budget,Health,Medical Services,60.00
2026,Mar,Budget,Housing,Rent and mortgage interest,2880.00
2026,Mar,Budget,Other expenses,Other expenses,10.00
2026,Mar,Budget,Recreation,Bars & restaurants,255.00
2026,Mar,Budget,Recreation,Going out,10.00
2026,Mar,Budget,Recreation,Personal Care,60.00
2026,Mar,Budget,Recreation,Races,25.00
2026,Mar,Budget,Shopping,Books & literature,10.00
2026,Mar,Budget,Shopping,"Clothing, shoes & accessories",175.00
2026,Mar,Budget,Shopping,Electronics & Appliances,50.00
2026,Mar,Budget,Shopping,Furniture,50.00
2026,Mar,Budget,Shopping,Gifts,150.00
2026,Mar,Budget,Shopping,Household Articles,25.00
2026,Mar,Budget,Shopping,Sport and recreation equipment,25.00
2026,Mar,Budget,Transportation,Fuel,0.00
2026,Mar,Budget,Transportation,Leasing Costs,0.00
2026,Mar,Budget,Transportation,Parking Charges,7.50
2026,Mar,Budget,Transportation,Public Transport,50.00
2026,Mar,Budget,Transportation,Taxes and Fines,0.00
2026,Mar,Budget,Utilities & Bills,Banking services & charges,15.00
2026,Mar,Budget,Utilities & Bills,Broadband,89.90
2026,Mar,Budget,Utilities & Bills,Energy,75.00
2026,Mar,Budget,Utilities & Bills,Maintenance and repairs,10.00
2026,Mar,Budget,Utilities & Bills,Misc. Fees,10.00
2026,Mar,Budget,Utilities & Bills,Moving,0.00
2026,Mar,Budget,Utilities & Bills,Postal Charges,5.00
2026,Mar,Budget,Utilities & Bills,Telephone & Mobile,20.00
2026,Mar,Budget,Utilities & Bills,TV & Multimedia,34.00
2026,Mar,Budget,Vacation & Travel,Vacation & Travel,1500.00
2026,Mar,Actuals,Groceries,Groceries,147.45
2026,Mar,Actuals,Health,Drugs and pharmaceuticals,22.38
2026,Mar,Actuals,Housing,Rent and mortgage interest,2880.00
2026,Mar,Actuals,Shopping,"Clothing, shoes & accessories",81.67
2026,Mar,Actuals,Shopping,Household Articles,21.56
2026,Mar,Actuals,Transportation,Taxes and Fines,21.00
2026,Mar,Actuals,Utilities & Bills,Banking services & charges,15.29
2026,Mar,Actuals,Utilities & Bills,Broadband,89.90
2026,Mar,Actuals,Utilities & Bills,Misc. Fees,64.85
2026,Mar,Actuals,Utilities & Bills,Telephone & Mobile,29.80
2026,Mar,Actuals,Utilities & Bills,TV & Multimedia,13.64
2026,Mar,Actuals,Vacation & Travel,Accomodation,1388.71
2026,Mar,Actuals,Vacation & Travel,Admission & Tickets,147.32
2026,Mar,Actuals,Vacation & Travel,Eat & Drink,1688.45
2026,Mar,Actuals,Vacation & Travel,Flights & Rail,726.81
2026,Mar,Actuals,Vacation & Travel,Local transport,32.58
2026,Apr,Budget,Groceries,Groceries,550.00
2026,Apr,Budget,Health,Drugs and pharmaceuticals,5.00
2026,Apr,Budget,Health,Medical Services,60.00
2026,Apr,Budget,Housing,Rent and mortgage interest,2880.00
2026,Apr,Budget,Other expenses,Other expenses,10.00
2026,Apr,Budget,Recreation,Bars & restaurants,255.00
2026,Apr,Budget,Recreation,Going out,10.00
2026,Apr,Budget,Recreation,Personal Care,60.00
2026,Apr,Budget,Recreation,Races,25.00
2026,Apr,Budget,Shopping,Books & literature,10.00
2026,Apr,Budget,Shopping,"Clothing, shoes & accessories",175.00
2026,Apr,Budget,Shopping,Electronics & Appliances,50.00
2026,Apr,Budget,Shopping,Furniture,50.00
2026,Apr,Budget,Shopping,Gifts,150.00
2026,Apr,Budget,Shopping,Household Articles,25.00
2026,Apr,Budget,Shopping,Sport and recreation equipment,25.00
2026,Apr,Budget,Transportation,Fuel,0.00
2026,Apr,Budget,Transportation,Leasing Costs,0.00
2026,Apr,Budget,Transportation,Parking Charges,7.50
2026,Apr,Budget,Transportation,Public Transport,220.00
2026,Apr,Budget,Transportation,Taxes and Fines,0.00
2026,Apr,Budget,Utilities & Bills,Banking services & charges,15.00
2026,Apr,Budget,Utilities & Bills,Broadband,89.90
2026,Apr,Budget,Utilities & Bills,Energy,75.00
2026,Apr,Budget,Utilities & Bills,Maintenance and repairs,10.00
2026,Apr,Budget,Utilities & Bills,Misc. Fees,10.00
2026,Apr,Budget,Utilities & Bills,Moving,0.00
2026,Apr,Budget,Utilities & Bills,Postal Charges,5.00
2026,Apr,Budget,Utilities & Bills,Telephone & Mobile,20.00
2026,Apr,Budget,Utilities & Bills,TV & Multimedia,34.00
2026,Apr,Budget,Vacation & Travel,Vacation & Travel,1500.00
2026,Apr,Actuals,Groceries,Groceries,600.40
2026,Apr,Actuals,Housing,Rent and mortgage interest,2880.00
2026,Apr,Actuals,Recreation,Bars & restaurants,40.00
2026,Apr,Actuals,Recreation,Races,73.00
2026,Apr,Actuals,Transportation,Car Insurance,96.80
2026,Apr,Actuals,Transportation,Public Transport,170.00
2026,Apr,Actuals,Transportation,Service & Maintenance,85.95
2026,Apr,Actuals,Utilities & Bills,Banking services & charges,15.22
2026,Apr,Actuals,Utilities & Bills,Broadband,89.90
2026,Apr,Actuals,Utilities & Bills,Telephone & Mobile,33.37
2026,Apr,Actuals,Utilities & Bills,TV & Multimedia,13.76
2026,Apr,Actuals,Vacation & Travel,Flights & Rail,61.35
2026,May,Budget,Groceries,Groceries,550.00
2026,May,Budget,Health,Drugs and pharmaceuticals,5.00
2026,May,Budget,Health,Medical Services,60.00
2026,May,Budget,Housing,Rent and mortgage interest,2880.00
2026,May,Budget,Other expenses,Other expenses,10.00
2026,May,Budget,Recreation,Bars & restaurants,255.00
2026,May,Budget,Recreation,Going out,10.00
2026,May,Budget,Recreation,Personal Care,60.00
2026,May,Budget,Recreation,Races,25.00
2026,May,Budget,Shopping,Books & literature,10.00
2026,May,Budget,Shopping,"Clothing, shoes & accessories",175.00
2026,May,Budget,Shopping,Electronics & Appliances,50.00
2026,May,Budget,Shopping,Furniture,50.00
2026,May,Budget,Shopping,Gifts,150.00
2026,May,Budget,Shopping,Household Articles,25.00
2026,May,Budget,Shopping,Sport and recreation equipment,25.00
2026,May,Budget,Transportation,Fuel,0.00
2026,May,Budget,Transportation,Leasing Costs,0.00
2026,May,Budget,Transportation,Parking Charges,7.50
2026,May,Budget,Transportation,Public Transport,1550.00
2026,May,Budget,Transportation,Taxes and Fines,0.00
2026,May,Budget,Utilities & Bills,Banking services & charges,15.00
2026,May,Budget,Utilities & Bills,Broadband,89.90
2026,May,Budget,Utilities & Bills,Energy,75.00
2026,May,Budget,Utilities & Bills,Maintenance and repairs,10.00
2026,May,Budget,Utilities & Bills,Misc. Fees,10.00
2026,May,Budget,Utilities & Bills,Moving,0.00
2026,May,Budget,Utilities & Bills,Postal Charges,5.00
2026,May,Budget,Utilities & Bills,Telephone & Mobile,20.00
2026,May,Budget,Utilities & Bills,TV & Multimedia,34.00
2026,May,Budget,Vacation & Travel,Vacation & Travel,1500.00
2026,Jun,Budget,Groceries,Groceries,550.00
2026,Jun,Budget,Health,Drugs and pharmaceuticals,5.00
2026,Jun,Budget,Health,Medical Services,60.00
2026,Jun,Budget,Housing,Rent and mortgage interest,2880.00
2026,Jun,Budget,Other expenses,Other expenses,10.00
2026,Jun,Budget,Recreation,Bars & restaurants,255.00
2026,Jun,Budget,Recreation,Going out,10.00
2026,Jun,Budget,Recreation,Personal Care,60.00
2026,Jun,Budget,Recreation,Races,25.00
2026,Jun,Budget,Shopping,Books & literature,10.00
2026,Jun,Budget,Shopping,"Clothing, shoes & accessories",175.00
2026,Jun,Budget,Shopping,Electronics & Appliances,50.00
2026,Jun,Budget,Shopping,Furniture,50.00
2026,Jun,Budget,Shopping,Gifts,150.00
2026,Jun,Budget,Shopping,Household Articles,25.00
2026,Jun,Budget,Shopping,Sport and recreation equipment,25.00
2026,Jun,Budget,Transportation,Fuel,0.00
2026,Jun,Budget,Transportation,Leasing Costs,0.00
2026,Jun,Budget,Transportation,Parking Charges,7.50
2026,Jun,Budget,Transportation,Public Transport,1720.00
2026,Jun,Budget,Transportation,Taxes and Fines,0.00
2026,Jun,Budget,Utilities & Bills,Banking services & charges,15.00
2026,Jun,Budget,Utilities & Bills,Broadband,154.90
2026,Jun,Budget,Utilities & Bills,Energy,75.00
2026,Jun,Budget,Utilities & Bills,Maintenance and repairs,10.00
2026,Jun,Budget,Utilities & Bills,Misc. Fees,10.00
2026,Jun,Budget,Utilities & Bills,Moving,0.00
2026,Jun,Budget,Utilities & Bills,Postal Charges,5.00
2026,Jun,Budget,Utilities & Bills,Telephone & Mobile,20.00
2026,Jun,Budget,Utilities & Bills,TV & Multimedia,34.00
2026,Jun,Budget,Vacation & Travel,Vacation & Travel,1500.00
2026,Jun,Actuals,Vacation & Travel,Flights & Rail,156.00
2026,Jul,Budget,Groceries,Groceries,550.00
2026,Jul,Budget,Health,Drugs and pharmaceuticals,5.00
2026,Jul,Budget,Health,Medical Services,60.00
2026,Jul,Budget,Housing,Rent and mortgage interest,2880.00
2026,Jul,Budget,Other expenses,Other expenses,10.00
2026,Jul,Budget,Recreation,Bars & restaurants,255.00
2026,Jul,Budget,Recreation,Going out,10.00
2026,Jul,Budget,Recreation,Personal Care,60.00
2026,Jul,Budget,Recreation,Races,25.00
2026,Jul,Budget,Shopping,Books & literature,10.00
2026,Jul,Budget,Shopping,"Clothing, shoes & accessories",175.00
2026,Jul,Budget,Shopping,Electronics & Appliances,50.00
2026,Jul,Budget,Shopping,Furniture,50.00
2026,Jul,Budget,Shopping,Gifts,150.00
2026,Jul,Budget,Shopping,Household Articles,25.00
2026,Jul,Budget,Shopping,Sport and recreation equipment,25.00
2026,Jul,Budget,Transportation,Fuel,0.00
2026,Jul,Budget,Transportation,Leasing Costs,0.00
2026,Jul,Budget,Transportation,Parking Charges,7.50
2026,Jul,Budget,Transportation,Public Transport,50.00
2026,Jul,Budget,Transportation,Taxes and Fines,0.00
2026,Jul,Budget,Utilities & Bills,Banking services & charges,15.00
2026,Jul,Budget,Utilities & Bills,Broadband,89.90
2026,Jul,Budget,Utilities & Bills,Energy,75.00
2026,Jul,Budget,Utilities & Bills,Maintenance and repairs,10.00
2026,Jul,Budget,Utilities & Bills,Misc. Fees,10.00
2026,Jul,Budget,Utilities & Bills,Moving,0.00
2026,Jul,Budget,Utilities & Bills,Postal Charges,5.00
2026,Jul,Budget,Utilities & Bills,Telephone & Mobile,20.00
2026,Jul,Budget,Utilities & Bills,TV & Multimedia,34.00
2026,Jul,Budget,Vacation & Travel,Vacation & Travel,1500.00
2026,Aug,Budget,Groceries,Groceries,550.00
2026,Aug,Budget,Health,Drugs and pharmaceuticals,5.00
2026,Aug,Budget,Health,Medical Services,60.00
2026,Aug,Budget,Housing,Rent and mortgage interest,2880.00
2026,Aug,Budget,Other expenses,Other expenses,10.00
2026,Aug,Budget,Recreation,Bars & restaurants,255.00
2026,Aug,Budget,Recreation,Going out,10.00
2026,Aug,Budget,Recreation,Personal Care,60.00
2026,Aug,Budget,Recreation,Races,25.00
2026,Aug,Budget,Shopping,Books & literature,10.00
2026,Aug,Budget,Shopping,"Clothing, shoes & accessories",175.00
2026,Aug,Budget,Shopping,Electronics & Appliances,50.00
2026,Aug,Budget,Shopping,Furniture,50.00
2026,Aug,Budget,Shopping,Gifts,150.00
2026,Aug,Budget,Shopping,Household Articles,25.00
2026,Aug,Budget,Shopping,Sport and recreation equipment,25.00
2026,Aug,Budget,Transportation,Fuel,0.00
2026,Aug,Budget,Transportation,Leasing Costs,0.00
2026,Aug,Budget,Transportation,Parking Charges,7.50
2026,Aug,Budget,Transportation,Public Transport,50.00
2026,Aug,Budget,Transportation,Taxes and Fines,0.00
2026,Aug,Budget,Utilities & Bills,Banking services & charges,15.00
2026,Aug,Budget,Utilities & Bills,Broadband,89.90
2026,Aug,Budget,Utilities & Bills,Energy,75.00
2026,Aug,Budget,Utilities & Bills,Maintenance and repairs,10.00
2026,Aug,Budget,Utilities & Bills,Misc. Fees,10.00
2026,Aug,Budget,Utilities & Bills,Moving,0.00
2026,Aug,Budget,Utilities & Bills,Postal Charges,5.00
2026,Aug,Budget,Utilities & Bills,Telephone & Mobile,20.00
2026,Aug,Budget,Utilities & Bills,TV & Multimedia,34.00
2026,Aug,Budget,Vacation & Travel,Vacation & Travel,1500.00
2026,Sep,Budget,Groceries,Groceries,550.00
2026,Sep,Budget,Health,Drugs and pharmaceuticals,5.00
2026,Sep,Budget,Health,Medical Services,60.00
2026,Sep,Budget,Housing,Rent and mortgage interest,2880.00
2026,Sep,Budget,Other expenses,Other expenses,10.00
2026,Sep,Budget,Recreation,Bars & restaurants,255.00
2026,Sep,Budget,Recreation,Going out,10.00
2026,Sep,Budget,Recreation,Personal Care,60.00
2026,Sep,Budget,Recreation,Races,25.00
2026,Sep,Budget,Shopping,Books & literature,10.00
2026,Sep,Budget,Shopping,"Clothing, shoes & accessories",175.00
2026,Sep,Budget,Shopping,Electronics & Appliances,50.00
2026,Sep,Budget,Shopping,Furniture,50.00
2026,Sep,Budget,Shopping,Gifts,150.00
2026,Sep,Budget,Shopping,Household Articles,25.00
2026,Sep,Budget,Shopping,Sport and recreation equipment,25.00
2026,Sep,Budget,Transportation,Fuel,0.00
2026,Sep,Budget,Transportation,Leasing Costs,0.00
2026,Sep,Budget,Transportation,Parking Charges,7.50
2026,Sep,Budget,Transportation,Public Transport,50.00
2026,Sep,Budget,Transportation,Taxes and Fines,0.00
2026,Sep,Budget,Utilities & Bills,Banking services & charges,15.00
2026,Sep,Budget,Utilities & Bills,Broadband,89.90
2026,Sep,Budget,Utilities & Bills,Energy,75.00
2026,Sep,Budget,Utilities & Bills,Maintenance and repairs,10.00
2026,Sep,Budget,Utilities & Bills,Misc. Fees,10.00
2026,Sep,Budget,Utilities & Bills,Moving,0.00
2026,Sep,Budget,Utilities & Bills,Postal Charges,5.00
2026,Sep,Budget,Utilities & Bills,Telephone & Mobile,20.00
2026,Sep,Budget,Utilities & Bills,TV & Multimedia,34.00
2026,Sep,Budget,Vacation & Travel,Vacation & Travel,1500.00
2026,Oct,Budget,Groceries,Groceries,550.00
2026,Oct,Budget,Health,Drugs and pharmaceuticals,5.00
2026,Oct,Budget,Health,Medical Services,60.00
2026,Oct,Budget,Housing,Rent and mortgage interest,2880.00
2026,Oct,Budget,Other expenses,Other expenses,10.00
2026,Oct,Budget,Recreation,Bars & restaurants,255.00
2026,Oct,Budget,Recreation,Going out,10.00
2026,Oct,Budget,Recreation,Personal Care,60.00
2026,Oct,Budget,Recreation,Races,25.00
2026,Oct,Budget,Shopping,Books & literature,10.00
2026,Oct,Budget,Shopping,"Clothing, shoes & accessories",175.00
2026,Oct,Budget,Shopping,Electronics & Appliances,50.00
2026,Oct,Budget,Shopping,Furniture,50.00
2026,Oct,Budget,Shopping,Gifts,150.00
2026,Oct,Budget,Shopping,Household Articles,25.00
2026,Oct,Budget,Shopping,Sport and recreation equipment,25.00
2026,Oct,Budget,Transportation,Fuel,0.00
2026,Oct,Budget,Transportation,Leasing Costs,0.00
2026,Oct,Budget,Transportation,Parking Charges,7.50
2026,Oct,Budget,Transportation,Public Transport,50.00
2026,Oct,Budget,Transportation,Taxes and Fines,0.00
2026,Oct,Budget,Utilities & Bills,Banking services & charges,15.00
2026,Oct,Budget,Utilities & Bills,Broadband,89.90
2026,Oct,Budget,Utilities & Bills,Energy,75.00
2026,Oct,Budget,Utilities & Bills,Maintenance and repairs,10.00
2026,Oct,Budget,Utilities & Bills,Misc. Fees,10.00
2026,Oct,Budget,Utilities & Bills,Moving,0.00
2026,Oct,Budget,Utilities & Bills,Postal Charges,5.00
2026,Oct,Budget,Utilities & Bills,Telephone & Mobile,20.00
2026,Oct,Budget,Utilities & Bills,TV & Multimedia,34.00
2026,Oct,Budget,Vacation & Travel,Vacation & Travel,1500.00
2026,Nov,Budget,Groceries,Groceries,550.00
2026,Nov,Budget,Health,Drugs and pharmaceuticals,5.00
2026,Nov,Budget,Health,Medical Services,60.00
2026,Nov,Budget,Housing,Rent and mortgage interest,2880.00
2026,Nov,Budget,Other expenses,Other expenses,10.00
2026,Nov,Budget,Recreation,Bars & restaurants,255.00
2026,Nov,Budget,Recreation,Going out,10.00
2026,Nov,Budget,Recreation,Personal Care,60.00
2026,Nov,Budget,Recreation,Races,25.00
2026,Nov,Budget,Shopping,Books & literature,10.00
2026,Nov,Budget,Shopping,"Clothing, shoes & accessories",175.00
